crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH
Potato,2019,Rabi       ,Chhattisgarh,8937.0,51808,1535019.12,3306.69,6.473913043,26.33,1567.15,60.28,70,35,20,6.5
Sugarcane,2019,Whole Year ,Chhattisgarh,31237.0,699040,5365267.12,11557.69,17.92666667,26.33,1567.15,60.28,70,35,20,6.5
Sweet potato,2019,Whole Year ,Chhattisgarh,1666.0,10107,286152.16,616.42,6.238695652,26.33,1567.15,60.28,70,35,20,6.5
Banana,2019,Whole Year ,Gujarat,30226.0,2255336,5191617.76,11183.62,73.76285714,27.13,977.56,55.15,75,38,28,7.8
Garlic,2019,Whole Year ,Gujarat,11313.0,81245,1943120.88,4185.81,7.213181818,27.13,977.56,55.15,75,38,28,7.8
Onion,2019,Rabi       ,Gujarat,41408.0,1211977,7112238.08,15320.96,28.8925,27.13,977.56,55.15,75,38,28,7.8
Onion,2019,Summer     ,Gujarat,7176.0,204332,1232549.76,2655.12,28.464,27.13,977.56,55.15,75,38,28,7.8
Potato,2019,Whole Year ,Gujarat,118353.0,3578238,20328311.28,43790.61,29.24857143,27.13,977.56,55.15,75,38,28,7.8
Sugarcane,2019,Whole Year ,Gujarat,160940.0,11569942,27643054.4,59547.8,70.57,27.13,977.56,55.15,75,38,28,7.8
Garlic,2019,Whole Year ,Haryana,3096.0,41622,531768.96,1145.52,11.068,23.3,1138.97,55.64,130,48,35,7.9
Ginger,2019,Whole Year ,Haryana,74.0,623,12710.24,27.38,10.345,23.3,1138.97,55.64,130,48,35,7.9
Onion,2019,Whole Year ,Haryana,23749.0,610443,4079128.24,8787.13,24.54181818,23.3,1138.97,55.64,130,48,35,7.9
Peas & beans (Pulses),2019,Kharif     ,Haryana,13744.0,178280,2360669.44,5085.28,13.10181818,23.3,1138.97,55.64,130,48,35,7.9
Potato,2019,Whole Year ,Haryana,38200.0,982400,6561232.0,14134.0,25.395,23.3,1138.97,55.64,130,48,35,7.9
Sugarcane,2019,Whole Year ,Haryana,96300.0,7730300,16540488.0,35631.0,78.94444444,23.3,1138.97,55.64,130,48,35,7.9
Turmeric,2019,Whole Year ,Haryana,1753.0,20304,301095.28,648.61,12.75375,23.3,1138.97,55.64,130,48,35,7.9
Onion,2019,Rabi       ,Himachal Pradesh,952.0,7050,163515.52,352.24,7.29,20.23,1189.51,58.7,60,20,40,6.0
Potato,2019,Kharif     ,Himachal Pradesh,2970.0,24480,510127.2,1098.9,7.22375,20.23,1189.51,58.7,60,20,40,6.0
Potato,2019,Rabi       ,Himachal Pradesh,7156.0,84443,1229114.56,2647.72,10.83,20.23,1189.51,58.7,60,20,40,6.0
Sugarcane,2019,Whole Year ,Himachal Pradesh,1603.0,36143,275331.28,593.11,16.91166667,20.23,1189.51,58.7,60,20,40,6.0
Banana,2019,Whole Year ,Madhya Pradesh,26634.09,1847636,4574671.298,9854.6133,47.165,25.11,1870.12,56.0,70,40,20,7.4
Garlic,2019,Whole Year ,Madhya Pradesh,183713.76,1869431,31554675.42,67974.0912,10.3632,25.11,1870.12,56.0,70,40,20,7.4
Ginger,2019,Whole Year ,Madhya Pradesh,27479.56,438393,4719889.226,10167.4372,15.64479167,25.11,1870.12,56.0,70,40,20,7.4
Onion,2019,Whole Year ,Madhya Pradesh,173886.5,4270702,29866745.24,64338.005,23.21745098,25.11,1870.12,56.0,70,40,20,7.4
Potato,2019,Whole Year ,Madhya Pradesh,149435.36,3408608,25667017.43,55291.0832,21.80117647,25.11,1870.12,56.0,70,40,20,7.4
Sugarcane,2019,Whole Year ,Madhya Pradesh,124681.0,7414530,21415208.56,46131.97,39.05510204,25.11,1870.12,56.0,70,40,20,7.4
Sweet potato,2019,Whole Year ,Madhya Pradesh,5814.2,89432,998646.992,2151.254,17.34657143,25.11,1870.12,56.0,70,40,20,7.4
Turmeric,2019,Whole Year ,Madhya Pradesh,16271.0,285338,2794706.96,6020.27,18.86708333,25.11,1870.12,56.0,70,40,20,7.4
Sugarcane,2019,Whole Year ,Maharashtra,822407.0,69312919,141256626.3,304290.59,69.62148148,26.96,3387.29,68.18,75,43,26,7.1
Sugarcane,2019,Whole Year ,Mizoram,1468.0,46842,252143.68,543.16,30.28571429,22.84,3082.44,80.4,54,15,34,5.7
Tapioca,2019,Kharif     ,Mizoram,137.0,846,23531.12,50.69,6.4525,22.84,3082.44,80.4,54,15,34,5.7
Ginger,2019,Kharif     ,Nagaland,4020.0,36780,690475.2,1487.4,9.150909091,18.3,1569.19,76.56,56,16,36,5.8
Potato,2019,Rabi       ,Nagaland,7540.0,75460,1295070.4,2789.8,9.997272727,18.3,1569.19,76.56,56,16,36,5.8
Sugarcane,2019,Kharif     ,Nagaland,4450.0,193620,764332.0,1646.5,43.47545455,18.3,1569.19,76.56,56,16,36,5.8
Sweet potato,2019,Kharif     ,Nagaland,1880.0,16010,322908.8,695.6,8.515454545,18.3,1569.19,76.56,56,16,36,5.8
Tapioca,2019,Kharif     ,Nagaland,2750.0,55720,472340.0,1017.5,20.26272727,18.3,1569.19,76.56,56,16,36,5.8
Ginger,2019,Kharif     ,Odisha,17140.0,228840,2943966.4,6341.8,13.45275862,26.42,1686.78,74.06,67,26,32,6.3
Onion,2019,Rabi       ,Odisha,35120.0,437140,6032211.2,12994.4,12.21413793,26.42,1686.78,74.06,67,26,32,6.3
Potato,2019,Winter     ,Odisha,4397.0,46961,755228.72,1626.89,11.34730769,26.42,1686.78,74.06,67,26,32,6.3
Sugarcane,2019,Winter     ,Odisha,8948.0,504870,1536908.48,3310.76,56.56238095,26.42,1686.78,74.06,67,26,32,6.3
Sweet potato,2019,Kharif     ,Odisha,36270.0,350740,6229735.2,13419.9,9.507666667,26.42,1686.78,74.06,67,26,32,6.3
Sweet potato,2019,Rabi       ,Odisha,6610.0,59200,1135333.6,2445.7,8.970909091,26.42,1686.78,74.06,67,26,32,6.3
Sugarcane,2019,Whole Year ,Punjab,91000.0,7302000,15630160.0,33670.0,81.60705882,23.3,1138.97,55.64,150,50,40,8.0
Banana,2019,Kharif     ,Telangana,1670.0,98707,286839.2,617.9,59.12423077,26.62,753.33,60.74,77,48,24,7.0
Dry chillies,2019,Rabi       ,Telangana,8499.0,50064,1459788.24,3144.63,5.682608696,26.62,753.33,60.74,77,48,24,7.0
Ginger,2019,Kharif     ,Telangana,2409.0,15903,413769.84,891.33,6.696,26.62,753.33,60.74,77,48,24,7.0
Maize,2019,Kharif     ,Telangana,390692.0,1893085,67105257.92,144556.04,5.12125,26.62,753.33,60.74,77,48,24,7.0
Maize,2019,Rabi       ,Telangana,252561.0,1750601,43379877.36,93447.57,6.5721875,26.62,753.33,60.74,77,48,24,7.0
Onion,2019,Kharif     ,Telangana,2383.0,53176,409304.08,881.71,21.95478261,26.62,753.33,60.74,77,48,24,7.0
Onion,2019,Rabi       ,Telangana,5026.0,172149,863265.76,1859.62,32.85966667,26.62,753.33,60.74,77,48,24,7.0
Potato,2019,Rabi       ,Telangana,994.0,12455,170729.44,367.78,12.98,26.62,753.33,60.74,77,48,24,7.0
Sugarcane,2019,Kharif     ,Telangana,26115.0,2021771,4485512.4,9662.55,84.7273913,26.62,753.33,60.74,77,48,24,7.0
Sweet potato,2019,Kharif     ,Telangana,15.0,235,2576.4,5.55,15.76666667,26.62,753.33,60.74,77,48,24,7.0
Sweet potato,2019,Rabi       ,Telangana,108.0,1693,18550.08,39.96,15.6875,26.62,753.33,60.74,77,48,24,7.0
Turmeric,2019,Kharif     ,Telangana,55444.0,386596,9523061.44,20514.28,7.013181818,26.62,753.33,60.74,77,48,24,7.0
Jute,2019,Kharif     ,Tripura,623.0,5731,107006.48,230.51,9.0875,25.35,3054.79,77.35,62,20,35,5.9
Mesta,2019,Kharif     ,Tripura,430.0,3838,73856.8,159.1,8.52125,25.35,3054.79,77.35,62,20,35,5.9
Sugarcane,2019,Whole Year ,Tripura,687.0,36372,117999.12,254.19,54.42375,25.35,3054.79,77.35,62,20,35,5.9
Banana,2019,Summer     ,Uttar Pradesh,72585.0,3332135,12467199.6,26856.45,46.33580645,25.4,1300.6,58.93,120,45,35,7.6
Garlic,2019,Rabi       ,Uttar Pradesh,34638.0,207886,5949422.88,12816.06,6.00031746,25.4,1300.6,58.93,120,45,35,7.6
Ginger,2019,Kharif     ,Uttar Pradesh,880.0,4620,151148.8,325.6,5.2475,25.4,1300.6,58.93,120,45,35,7.6
Onion,2019,Rabi       ,Uttar Pradesh,11734.0,167327,2015431.84,4341.58,14.46173333,25.4,1300.6,58.93,120,45,35,7.6
Onion,2019,Summer     ,Uttar Pradesh,16231.0,265715,2787836.56,6005.47,16.15106061,25.4,1300.6,58.93,120,45,35,7.6
Potato,2019,Rabi       ,Uttar Pradesh,552382.0,14869966,94877132.32,204381.34,25.4704,25.4,1300.6,58.93,120,45,35,7.6
Sugarcane,2019,Kharif     ,Uttar Pradesh,2208347.0,179567765,379305680.7,817088.39,70.96973333,25.4,1300.6,58.93,120,45,35,7.6
Sweet potato,2019,Kharif     ,Uttar Pradesh,15852.0,186148,2722739.52,5865.24,11.75044118,25.4,1300.6,58.93,120,45,35,7.6
Garlic,2019,Whole Year ,Uttarakhand,4600.0,34716,790096.0,1702.0,5.727727273,17.49,1188.05,60.78,80,24,38,6.4
Onion,2019,Whole Year ,Uttarakhand,3474.0,56216,596694.24,1285.38,16.14615385,17.49,1188.05,60.78,80,24,38,6.4
Potato,2019,Kharif     ,Uttarakhand,8156.0,86509,1400874.56,3017.72,11.09181818,17.49,1188.05,60.78,80,24,38,6.4
Potato,2019,Rabi       ,Uttarakhand,6411.0,76031,1101153.36,2372.07,11.32923077,17.49,1188.05,60.78,80,24,38,6.4
Sugarcane,2019,Whole Year ,Uttarakhand,90688.0,6838266,15576570.88,33554.56,75.7,17.49,1188.05,60.78,80,24,38,6.4
Coconut ,2019,Whole Year ,West Bengal,31300.0,390028000,5376088.0,11581.0,11918.29136,26.15,1624.7,73.63,85,40,45,6.2
Jute,2019,Kharif     ,West Bengal,505226.0,7901396,86777617.76,186933.62,17.48388889,26.15,1624.7,73.63,85,40,45,6.2
Mesta,2019,Kharif     ,West Bengal,12434.0,166211,2135663.84,4600.58,11.719375,26.15,1624.7,73.63,85,40,45,6.2
Potato,2019,Rabi       ,West Bengal,433051.0,12539819,74380839.76,160228.87,27.68363636,26.15,1624.7,73.63,85,40,45,6.2
Potato,2019,Summer     ,West Bengal,1630.0,19421,279968.8,603.1,8.525,26.15,1624.7,73.63,85,40,45,6.2
Sugarcane,2019,Whole Year ,West Bengal,19177.0,1527577,3293841.52,7095.49,81.0915,26.15,1624.7,73.63,85,40,45,6.2
Garlic,2020,Whole Year ,Uttarakhand,5345.0,39638,1034845.45,1977.65,6.603478261,17.09,1333.54,61.69,80,24,38,6.4
Onion,2020,Whole Year ,Uttarakhand,3590.0,49670,695059.9,1328.3,14.18461538,17.09,1333.54,61.69,80,24,38,6.4
Potato,2020,Kharif     ,Uttarakhand,6020.0,51902,1165532.2,2227.4,9.942,17.09,1333.54,61.69,80,24,38,6.4
Potato,2020,Rabi       ,Uttarakhand,5427.0,62736,1050721.47,2007.99,11.83,17.09,1333.54,61.69,80,24,38,6.4
Sugarcane,2020,Whole Year ,Uttarakhand,90184.0,7970299,17460524.24,33368.08,81.54,17.09,1333.54,61.69,80,24,38,6.4
Sugarcane,1997,Whole Year ,Haryana,141000.0,7500000,13418970.0,43710.0,50.3125,23.39,942.38,46.2,130,48,35,7.9
Potato,1998,Whole Year ,Delhi,142.0,1048,14029.6,41.18,7.38,25.2,829.95,48.23,90,40,30,7.5
Sugarcane,1998,Whole Year ,Delhi,5.0,300,494.0,1.45,60.0,25.2,829.95,48.23,90,40,30,7.5
Onion,1999,Whole Year ,Andhra Pradesh,34925.0,520983,3706590.25,9429.75,16.27210526,28.03,603.67,66.91,78,45,22,6.8
Sugarcane,1999,Whole Year ,Andhra Pradesh,232416.0,18507614,24666310.08,62752.32,76.31571429,28.03,603.67,66.91,78,45,22,6.8
Potato,1999,Whole Year ,Delhi,157.0,1155,16662.41,42.39,7.36,26.75,469.84,35.3,90,40,30,7.5
Sugarcane,1999,Whole Year ,Delhi,4.0,200,424.52,1.08,50.0,26.75,469.84,35.3,90,40,30,7.5
Potato,2000,Whole Year ,Delhi,2487.0,45950,244148.79,646.62,18.48,26.03,640.85,37.44,90,40,30,7.5
Sugarcane,2000,Whole Year ,Delhi,5.0,200,490.85,1.3,40.0,26.03,640.85,37.44,90,40,30,7.5
Potato,2001,Whole Year ,Delhi,63.0,461,6434.19,16.38,7.32,26.34,511.01,36.54,90,40,30,7.5
Sugarcane,2001,Whole Year ,Delhi,3.0,200,306.39,0.78,66.67,26.34,511.01,36.54,90,40,30,7.5
Potato,2001,Whole Year ,Jammu and Kashmir,1835.0,19616,187408.55,477.1,10.07090909,10.14,426.46,44.64,70,25,42,6.7
Potato,2002,Whole Year ,Delhi,61.0,446,5774.87,15.25,7.31,26.72,594.3,38.22,90,40,30,7.5
Sugarcane,2002,Whole Year ,Delhi,5.0,340,473.35,1.25,68.0,26.72,594.3,38.22,90,40,30,7.5
Potato,2002,Whole Year ,Jammu and Kashmir,1737.0,18011,164441.79,434.25,9.146666667,10.05,430.69,44.36,70,25,42,6.7
Banana,2002,Whole Year ,Puducherry,274.0,7965,25939.58,68.5,21.5625,28.22,861.71,74.5,88,55,40,7.0
Coconut ,2002,Whole Year ,Puducherry,2279.0,23956000,215752.93,569.75,10750.0,28.22,861.71,74.5,88,55,40,7.0
Cotton(lint),2002,Kharif     ,Puducherry,314.0,1635,29726.38,78.5,5.225,28.22,861.71,74.5,88,55,40,7.0
Onion,2002,Whole Year ,Puducherry,3.0,45,284.01,0.75,15.0,28.22,861.71,74.5,88,55,40,7.0
Sugarcane,2002,Whole Year ,Puducherry,2330.0,209496,220581.1,582.5,85.75,28.22,861.71,74.5,88,55,40,7.0
Tapioca,2002,Whole Year ,Puducherry,437.0,13497,41370.79,109.25,19.94,28.22,861.71,74.5,88,55,40,7.0
Onion,2002,Rabi       ,Uttar Pradesh,8199.0,84614,776199.33,2049.75,10.3219697,26.95,658.13,43.44,120,45,35,7.6
Onion,2002,Summer     ,Uttar Pradesh,11157.0,124734,1056233.19,2789.25,11.18074627,26.95,658.13,43.44,120,45,35,7.6
Onion,2002,Whole Year ,Uttar Pradesh,61.0,630,5774.87,15.25,10.325,26.95,658.13,43.44,120,45,35,7.6
Potato,2002,Whole Year ,Uttar Pradesh,442030.0,10244139,41846980.1,110507.5,22.26231884,26.95,658.13,43.44,120,45,35,7.6
Sugarcane,2002,Whole Year ,Uttar Pradesh,2148981.0,120948041,203444031.3,537245.25,51.2157971,26.95,658.13,43.44,120,45,35,7.6
Tobacco,2002,Whole Year ,Uttar Pradesh,23107.0,139898,2187539.69,5776.75,5.677586207,26.95,658.13,43.44,120,45,35,7.6
Ginger,2003,Kharif     ,Himachal Pradesh,2044.0,14658,202315.12,490.56,6.75,21.07,1058.23,47.81,60,20,40,6.0
Potato,2003,Whole Year ,Himachal Pradesh,15036.0,173169,1488263.28,3608.64,11.48666667,21.07,1058.23,47.81,60,20,40,6.0
Potato,2003,Whole Year ,Jammu and Kashmir,1614.0,17886,159753.72,387.36,10.385,8.83,843.02,53.98,70,25,42,6.7
Ginger,2004,Kharif     ,Himachal Pradesh,2043.0,14567,221338.62,429.03,7.264285714,21.64,951.26,45.48,60,20,40,6.0
Potato,2004,Whole Year ,Himachal Pradesh,14808.0,147874,1604298.72,3109.68,10.27166667,21.64,951.26,45.48,60,20,40,6.0
Jute,2004,Autumn     ,Odisha,2520.0,24728,273016.8,529.2,8.1725,26.13,1134.49,71.98,67,26,32,6.3
Onion,2004,Whole Year ,Odisha,26684.0,241852,2890944.56,5603.64,8.963333333,26.13,1134.49,71.98,67,26,32,6.3
Potato,2004,Winter     ,Odisha,8506.0,80770,921540.04,1786.26,8.655,26.13,1134.49,71.98,67,26,32,6.3
Sugarcane,2004,Winter     ,Odisha,14486.0,926085,1569413.24,3042.06,56.76321429,26.13,1134.49,71.98,67,26,32,6.3
Sweet potato,2004,Whole Year ,Odisha,47112.0,394287,5104114.08,9893.52,8.469666667,26.13,1134.49,71.98,67,26,32,6.3
Banana,2004,Whole Year ,Uttar Pradesh,1615.0,58736,174969.1,339.15,36.31133333,25.92,866.58,50.92,120,45,35,7.6
Onion,2004,Whole Year ,Uttar Pradesh,18430.0,210477,1996706.2,3870.3,11.42328571,25.92,866.58,50.92,120,45,35,7.6
Potato,2004,Rabi       ,Uttar Pradesh,435135.0,9739656,47142525.9,91378.35,20.40014286,25.92,866.58,50.92,120,45,35,7.6
Sugarcane,2004,Kharif     ,Uttar Pradesh,2002320.0,121755620,216931348.8,420487.2,53.14528571,25.92,866.58,50.92,120,45,35,7.6
Sweet potato,2004,Whole Year ,Uttar Pradesh,23096.0,257051,2502220.64,4850.16,11.46550725,25.92,866.58,50.92,120,45,35,7.6
Potato,2005,Kharif     ,Jammu and Kashmir,786.0,5762,94257.12,165.06,5.429,8.63,575.81,53.2,70,25,42,6.7
Banana,2005,Whole Year ,Uttar Pradesh,1991.0,75867,238760.72,418.11,38.08033333,25.92,949.68,51.09,120,45,35,7.6
Onion,2005,Whole Year ,Uttar Pradesh,25535.0,328222,3062157.2,5362.35,12.85246377,25.92,949.68,51.09,120,45,35,7.6
Potato,2005,Rabi       ,Uttar Pradesh,445197.0,9986781,53388024.24,93491.37,22.26442857,25.92,949.68,51.09,120,45,35,7.6
Sugarcane,2005,Kharif     ,Uttar Pradesh,2155791.0,125469871,258522456.7,452716.11,48.78928571,25.92,949.68,51.09,120,45,35,7.6
Sweet potato,2005,Whole Year ,Uttar Pradesh,20476.0,267901,2455481.92,4299.96,13.18318841,25.92,949.68,51.09,120,45,35,7.6
Tobacco,2005,Whole Year ,Uttar Pradesh,20591.0,123362,2469272.72,4324.11,5.484444444,25.92,949.68,51.09,120,45,35,7.6
Potato,2006,Kharif     ,Jammu and Kashmir,889.0,5962,113534.19,195.58,6.66,9.35,819.81,56.55,70,25,42,6.7
Potato,2006,Rabi       ,Jammu and Kashmir,857.0,12436,109447.47,188.54,14.57375,9.35,819.81,56.55,70,25,42,6.7
Potato,2007,Whole Year ,Delhi,56.0,888,7470.4,8.96,15.86,25.73,810.14,45.85,90,40,30,7.5
Sugarcane,2007,Whole Year ,Delhi,3.0,276,400.2,0.48,92.0,25.73,810.14,45.85,90,40,30,7.5
Potato,2007,Rabi       ,Jammu and Kashmir,857.0,12435,114323.8,137.12,13.078,9.55,553.51,51.34,70,25,42,6.7
Potato,2008,Whole Year ,Delhi,79.0,1325,11300.16,7.11,16.77,24.98,925.07,50.12,90,40,30,7.5
Sugarcane,2008,Whole Year ,Delhi,3.0,226,429.12,0.27,75.33,24.98,925.07,50.12,90,40,30,7.5
Maize,2009,Kharif     ,Delhi,48.0,1054,7479.36,8.16,21.96,26.2,698.05,43.39,90,40,30,7.5
Potato,2009,Whole Year ,Delhi,88.0,21999,13712.16,14.96,249.99,26.2,698.05,43.39,90,40,30,7.5
Sugarcane,2009,Whole Year ,Delhi,3.0,226,467.46,0.51,75.33,26.2,698.05,43.39,90,40,30,7.5
Potato,2009,Kharif     ,Jammu and Kashmir,1098.0,7684,171090.36,186.66,6.574615385,9.04,557.76,51.57,70,25,42,6.7
Potato,2009,Rabi       ,Jammu and Kashmir,1184.0,15664,184490.88,201.28,12.63666667,9.04,557.76,51.57,70,25,42,6.7
Gram,2010,Rabi       ,Delhi,8.0,75,1328.88,1.92,9.38,25.88,1021.53,50.14,90,40,30,7.5
Maize,2010,Kharif     ,Delhi,40.0,878,6644.4,9.6,21.95,25.88,1021.53,50.14,90,40,30,7.5
Potato,2010,Whole Year ,Delhi,51.0,15862,8471.61,12.24,311.02,25.88,1021.53,50.14,90,40,30,7.5
Sugarcane,2010,Whole Year ,Delhi,3.0,226,498.33,0.72,75.33,25.88,1021.53,50.14,90,40,30,7.5
Gram,2011,Rabi       ,Delhi,13.0,72,2177.76,4.29,5.54,24.75,806.99,53.72,90,40,30,7.5
Maize,2011,Kharif     ,Delhi,38.0,843,6365.76,12.54,22.18,24.75,806.99,53.72,90,40,30,7.5
Potato,2011,Whole Year ,Delhi,48.0,14928,8040.96,15.84,311.0,24.75,806.99,53.72,90,40,30,7.5
Sugarcane,2011,Whole Year ,Delhi,3.0,226,502.56,0.99,75.33,24.75,806.99,53.72,90,40,30,7.5
Potato,2011,Kharif     ,Jammu and Kashmir,1015.0,7416,170032.8,334.95,7.66125,8.99,671.58,55.1,70,25,42,6.7
Potato,2011,Rabi       ,Jammu and Kashmir,1045.0,10739,175058.4,344.85,11.048,8.99,671.58,55.1,70,25,42,6.7
Maize,2012,Kharif     ,Delhi,37.0,828,5579.6,11.47,22.38,25.2,672.75,43.27,90,40,30,7.5
Potato,2012,Whole Year ,Delhi,689.0,14652,103901.2,213.59,21.27,25.2,672.75,43.27,90,40,30,7.5
Sugarcane,2012,Whole Year ,Delhi,3.0,226,452.4,0.93,75.33,25.2,672.75,43.27,90,40,30,7.5
Peas & beans (Pulses),2012,Kharif     ,Jammu and Kashmir,165.0,991,24882.0,51.15,6.005,8.4,595.6,56.31,70,25,42,6.7
Potato,2012,Kharif     ,Jammu and Kashmir,1225.0,10346,184730.0,379.75,10.75,8.4,595.6,56.31,70,25,42,6.7
Potato,2012,Rabi       ,Jammu and Kashmir,1161.0,13930,175078.8,359.91,12.59,8.4,595.6,56.31,70,25,42,6.7
Banana,2012,Kharif     ,Puducherry,265.0,10901,39962.0,82.15,30.195,28.05,945.7,74.75,88,55,40,7.0
Coconut ,2012,Whole Year ,Puducherry,1564.0,20297000,235851.2,484.84,14410.51667,28.05,945.7,74.75,88,55,40,7.0
Onion,2012,Rabi       ,Puducherry,1.0,18,150.8,0.31,18.0,28.05,945.7,74.75,88,55,40,7.0
Onion,2012,Summer     ,Puducherry,1.0,18,150.8,0.31,18.0,28.05,945.7,74.75,88,55,40,7.0
Sugarcane,2012,Kharif     ,Puducherry,2027.0,304516,305671.6,628.37,150.23,28.05,945.7,74.75,88,55,40,7.0
Sweet potato,2012,Kharif     ,Puducherry,2.0,24,301.6,0.62,12.0,28.05,945.7,74.75,88,55,40,7.0
Sweet potato,2012,Rabi       ,Puducherry,2.0,18,301.6,0.62,9.0,28.05,945.7,74.75,88,55,40,7.0
Tapioca,2012,Kharif     ,Puducherry,181.0,4319,27294.8,56.11,23.86,28.05,945.7,74.75,88,55,40,7.0
Tapioca,2012,Rabi       ,Puducherry,7.0,120,1055.6,2.17,17.14,28.05,945.7,74.75,88,55,40,7.0
Maize,2013,Kharif     ,Delhi,37.0,828,5346.13,9.99,22.38,24.34,1166.19,53.91,90,40,30,7.5
Potato,2013,Whole Year ,Delhi,689.0,14652,99553.61,186.03,21.27,24.34,1166.19,53.91,90,40,30,7.5
Sugarcane,2013,Whole Year ,Delhi,3.0,226,433.47,0.81,75.33,24.34,1166.19,53.91,90,40,30,7.5
Banana,2013,Kharif     ,Puducherry,224.0,7172,32365.76,60.48,20.655,28.11,972.61,74.59,88,55,40,7.0
Coconut ,2013,Whole Year ,Puducherry,1536.0,16608000,221936.64,414.72,9619.11,28.11,972.61,74.59,88,55,40,7.0
Dry chillies,2013,Rabi       ,Puducherry,2.0,12,288.98,0.54,6.0,28.11,972.61,74.59,88,55,40,7.0
Dry chillies,2013,Summer     ,Puducherry,2.0,23,288.98,0.54,11.5,28.11,972.61,74.59,88,55,40,7.0
Onion,2013,Kharif     ,Puducherry,1.0,18,144.49,0.27,18.0,28.11,972.61,74.59,88,55,40,7.0
Onion,2013,Summer     ,Puducherry,3.0,54,433.47,0.81,18.0,28.11,972.61,74.59,88,55,40,7.0
Sugarcane,2013,Kharif     ,Puducherry,2024.0,304066,292447.76,546.48,150.23,28.11,972.61,74.59,88,55,40,7.0
Sweet potato,2013,Kharif     ,Puducherry,1.0,9,144.49,0.27,9.0,28.11,972.61,74.59,88,55,40,7.0
Sweet potato,2013,Rabi       ,Puducherry,1.0,10,144.49,0.27,10.0,28.11,972.61,74.59,88,55,40,7.0
Tapioca,2013,Kharif     ,Puducherry,166.0,4980,23985.34,44.82,30.0,28.11,972.61,74.59,88,55,40,7.0
Tapioca,2013,Rabi       ,Puducherry,17.0,424,2456.33,4.59,24.94,28.11,972.61,74.59,88,55,40,7.0
Maize,2014,Kharif     ,Delhi,35.0,783,5283.6,11.55,22.37,25.44,589.95,42.63,90,40,30,7.5
Potato,2014,Whole Year ,Delhi,436.0,9273,65818.56,143.88,21.27,25.44,589.95,42.63,90,40,30,7.5
Potato,2014,Kharif     ,Jammu and Kashmir,1792.0,17412,270520.32,591.36,8.44625,8.7,817.82,57.75,70,25,42,6.7
Banana,2014,Kharif     ,Puducherry,250.0,7321,37740.0,82.5,24.245,28.1,1061.01,74.27,88,55,40,7.0
Coconut ,2014,Whole Year ,Puducherry,1526.0,25201000,230364.96,503.58,13532.98667,28.1,1061.01,74.27,88,55,40,7.0
Dry chillies,2014,Rabi       ,Puducherry,2.0,26,301.92,0.66,13.0,28.1,1061.01,74.27,88,55,40,7.0
Dry chillies,2014,Summer     ,Puducherry,2.0,22,301.92,0.66,11.0,28.1,1061.01,74.27,88,55,40,7.0
Onion,2014,Kharif     ,Puducherry,1.0,9,150.96,0.33,9.0,28.1,1061.01,74.27,88,55,40,7.0
Onion,2014,Summer     ,Puducherry,3.0,29,452.88,0.99,9.67,28.1,1061.01,74.27,88,55,40,7.0
Sugarcane,2014,Kharif     ,Puducherry,1921.0,316965,289994.16,633.93,165.0,28.1,1061.01,74.27,88,55,40,7.0
Sweet potato,2014,Kharif     ,Puducherry,4.0,60,603.84,1.32,15.0,28.1,1061.01,74.27,88,55,40,7.0
Sweet potato,2014,Rabi       ,Puducherry,2.0,23,301.92,0.66,11.5,28.1,1061.01,74.27,88,55,40,7.0
Tapioca,2014,Kharif     ,Puducherry,188.0,4782,28380.48,62.04,25.44,28.1,1061.01,74.27,88,55,40,7.0
Tapioca,2014,Rabi       ,Puducherry,17.0,432,2566.32,5.61,25.41,28.1,1061.01,74.27,88,55,40,7.0
Maize,2015,Kharif     ,Delhi,34.0,174,5368.94,11.22,5.12,25.34,771.59,44.69,90,40,30,7.5
Potato,2015,Kharif     ,Jammu and Kashmir,1710.0,12150,270026.1,564.3,5.697333333,8.76,1254.78,62.3,70,25,42,6.7
Potato,2015,Rabi       ,Jammu and Kashmir,1532.0,14418,241918.12,505.56,10.39166667,8.76,1254.78,62.3,70,25,42,6.7
Maize,2016,Kharif     ,Delhi,34.0,174,5210.5,11.9,5.12,26.27,677.81,39.78,90,40,30,7.5
Potato,2016,Kharif     ,Jammu and Kashmir,1692.0,12399,259299.0,592.2,7.245,10.36,747.32,54.96,70,25,42,6.7
Potato,2016,Rabi       ,Jammu and Kashmir,1387.0,17243,212557.75,485.45,11.46928571,10.36,747.32,54.96,70,25,42,6.7
Potato,2017,Kharif     ,Jammu and Kashmir,1897.0,20476,298663.68,720.86,11.97529412,8.95,1041.73,60.39,70,25,42,6.7
Potato,2017,Rabi       ,Jammu and Kashmir,1165.0,14298,183417.6,442.7,12.108,8.95,1041.73,60.39,70,25,42,6.7
Maize,2018,Kharif     ,Delhi,20.0,102,3244.0,7.0,5.1,25.45,846.08,47.0,90,40,30,7.5
Potato,2018,Kharif     ,Jammu and Kashmir,1555.0,18663,252221.0,544.25,13.186875,9.45,814.65,55.72,70,25,42,6.7
Potato,2018,Rabi       ,Jammu and Kashmir,1741.0,18907,282390.2,609.35,12.05,9.45,814.65,55.72,70,25,42,6.7
Maize,2019,Kharif     ,Delhi,20.0,102,3435.2,7.4,5.1,25.47,618.71,49.1,90,40,30,7.5
